timestamp,unit_id,gps_lat,gps_lng,message_text,priority,message_type
2024-02-27T00:23:25Z,Falcon-6,52.95583,-1.289577,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:23:26Z,Charlie-4,52.953722,-1.156851,Pinned down by sniper fire. Cannot advance. Request suppressive fire.,CRITICAL,CONTACT
2024-02-27T00:23:27Z,Bravo-3,53.031509,-1.246554,Requesting QRF standby. Situation developing in Sector 7.,HIGH,ROUTINE
2024-02-27T00:23:29Z,Bravo-6,52.98813,-1.226069,Position check: holding at grid 6114 5186.,MEDIUM,ROUTINE
2024-02-27T00:23:29Z,Falcon-3,52.890126,-1.288038,IED detonated on convoy route. Vehicle disabled. Under fire!,CRITICAL,CONTACT
2024-02-27T00:23:31Z,Eagle-4,52.949999,-1.251427,فحص الاتصالات. الإشارة واضحة,LOW,ROUTINE
2024-02-27T00:23:32Z,Falcon-1,52.986803,-1.298773,Drone overhead. Possible hostile reconnaissance.,HIGH,CONTACT
2024-02-27T00:23:35Z,Bravo-6,52.930619,-1.163204,Heat casualty. Soldier unconscious. IV fluids administered.,HIGH,MEDICAL
2024-02-27T00:23:49Z,Charlie-3,52.961553,-1.256947,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:23:50Z,Bravo-1,52.858263,-1.164195,Drone overhead. Possible hostile reconnaissance.,HIGH,CONTACT
2024-02-27T00:23:59Z,Charlie-2,53.032127,-1.206054,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:24:02Z,Alpha-6,52.863411,-1.247181,Request water resupply at grid 1045 9466.,MEDIUM,LOGISTICS
2024-02-27T00:24:03Z,Falcon-6,52.941743,-1.156963,"CASEVAC urgent! Two T1 casualties, GSW to chest and abdomen.",CRITICAL,MEDICAL
2024-02-27T00:24:08Z,Charlie-3,53.010313,-1.264256,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:24:08Z,Charlie-6,52.890152,-1.201711,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:24:09Z,Eagle-5,52.870947,-1.202347,"Ambush! Contact north-east, at least 12 hostiles with RPGs!",CRITICAL,CONTACT
2024-02-27T00:24:13Z,Bravo-6,52.908277,-1.297385,Heat casualty. Soldier unconscious. IV fluids administered.,HIGH,MEDICAL
2024-02-27T00:24:17Z,Falcon-6,52.893963,-1.151158,صيانة مطلوبة للمركبة الثانية,MEDIUM,ROUTINE
2024-02-27T00:24:22Z,Eagle-2,52.990672,-1.206818,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:24:22Z,Alpha-2,52.970667,-1.219679,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:24:25Z,Bravo-2,52.850603,-1.132237,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:24:29Z,Falcon-4,52.854936,-1.223058,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:24:30Z,Bravo-5,52.852159,-1.1833,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:24:31Z,Falcon-3,53.007056,-1.20024,Request water resupply at grid 5509 7506.,MEDIUM,LOGISTICS
2024-02-27T00:24:35Z,Falcon-3,52.966152,-1.233935,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:24:36Z,Eagle-1,52.956242,-1.293488,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:24:41Z,Falcon-3,52.888669,-1.293146,Requesting QRF standby. Situation developing in Sector 7.,HIGH,ROUTINE
2024-02-27T00:24:42Z,Alpha-1,53.03112,-1.191368,Requesting QRF standby. Situation developing in Sector 7.,HIGH,ROUTINE
2024-02-27T00:24:46Z,Falcon-3,52.905407,-1.135947,Intercepted radio traffic suggests enemy repositioning to the east.,HIGH,INTEL
2024-02-27T00:24:48Z,Bravo-6,52.892749,-1.151788,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:24:48Z,Bravo-4,53.010584,-1.296452,Route Bravo compromised. Rerouting logistics convoy via Route Delta.,HIGH,LOGISTICS
2024-02-27T00:24:50Z,Alpha-6,53.00534,-1.281099,Confirmed VBIED heading towards checkpoint Delta. ETA 5 minutes!,CRITICAL,INTEL
2024-02-27T00:24:56Z,Bravo-5,52.923787,-1.12736,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:25:00Z,Eagle-5,52.962378,-1.262618,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:25:05Z,Bravo-6,52.911401,-1.201951,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:25:09Z,Bravo-1,52.991686,-1.188286,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:25:11Z,Alpha-1,52.960354,-1.168157,Suspicious vehicle approaching checkpoint. Weapons visible.,HIGH,CONTACT
2024-02-27T00:25:18Z,Alpha-1,52.986782,-1.149495,Equipment inventory complete.,LOW,INTEL
2024-02-27T00:25:22Z,Bravo-4,52.87457,-1.27657,Position check: holding at grid 9500 4894.,MEDIUM,ROUTINE
2024-02-27T00:25:25Z,Alpha-4,53.028804,-1.273789,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:25:26Z,Alpha-6,53.029216,-1.26958,Local nationals report unusual activity.,MEDIUM,INTEL
2024-02-27T00:25:30Z,Eagle-5,53.033994,-1.255343,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:25:31Z,Eagle-4,52.873696,-1.28941,دورية روتينية، المنطقة آمنة,LOW,ROUTINE
2024-02-27T00:25:34Z,Charlie-2,52.978518,-1.259903,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:25:37Z,Bravo-3,52.995378,-1.257656,All clear. No activity to report.,LOW,MEDICAL
2024-02-27T00:25:41Z,Alpha-1,52.951012,-1.13801,Taking fire from multiple positions! Request immediate CAS!,CRITICAL,CONTACT
2024-02-27T00:25:41Z,Falcon-2,53.020001,-1.196784,انفجار عبوة ناسفة! إصابات متعددة!,CRITICAL,CONTACT
2024-02-27T00:25:44Z,Eagle-6,53.006888,-1.292914,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:26:02Z,Alpha-6,52.988758,-1.174392,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:26:10Z,Eagle-4,53.039887,-1.143283,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:26:20Z,Charlie-5,52.976353,-1.211609,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:26:21Z,Alpha-4,53.016553,-1.19379,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:26:23Z,Bravo-5,52.930447,-1.163582,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:26:24Z,Charlie-1,52.879021,-1.241843,Heard distant gunfire to the south. Not in our AO. Monitoring.,MEDIUM,CONTACT
2024-02-27T00:26:25Z,Falcon-2,52.906853,-1.252482,IED detonated on convoy route. Vehicle disabled. Under fire!,CRITICAL,CONTACT
2024-02-27T00:26:26Z,Bravo-2,52.916333,-1.183007,Drone overhead. Possible hostile reconnaissance.,HIGH,CONTACT
2024-02-27T00:26:37Z,Bravo-5,52.934708,-1.294959,HUMINT source reports weapons cache at grid 9036 6138.,HIGH,INTEL
2024-02-27T00:26:38Z,Charlie-5,52.852139,-1.277547,Position check: holding at grid 3963 9192.,MEDIUM,ROUTINE
2024-02-27T00:26:41Z,Charlie-5,53.002406,-1.245118,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:26:42Z,Alpha-6,53.027104,-1.145854,"Enemy spotted, 800m south-west.  squad-sized element.",HIGH,CONTACT
2024-02-27T00:26:43Z,Bravo-1,52.952205,-1.159529,Request water resupply at grid 9189 8217.,MEDIUM,LOGISTICS
2024-02-27T00:26:46Z,Eagle-5,53.025999,-1.262948,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:26:48Z,Charlie-6,52.889457,-1.218428,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:26:51Z,Bravo-6,52.9994,-1.233475,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:26:53Z,Eagle-3,52.940337,-1.243252,Routine patrol complete. Sector clear. RTB.,LOW,INTEL
2024-02-27T00:27:02Z,Alpha-4,53.033589,-1.235679,Heard distant gunfire to the south. Not in our AO. Monitoring.,MEDIUM,CONTACT
2024-02-27T00:27:11Z,Falcon-3,53.007487,-1.265462,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:27:14Z,Bravo-5,52.957116,-1.17533,Troops in contact! Grid reference 1524 3914. Requesting QRF!,CRITICAL,CONTACT
2024-02-27T00:27:19Z,Falcon-4,52.890739,-1.130152,مركبة مجهولة تقترب بسرعة,HIGH,INTEL
2024-02-27T00:27:35Z,Eagle-6,52.999387,-1.27352,Request water resupply at grid 5097 1811.,MEDIUM,LOGISTICS
2024-02-27T00:27:39Z,Falcon-1,52.934139,-1.243667,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:27:42Z,Bravo-1,53.00788,-1.219969,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:27:46Z,Eagle-6,52.948409,-1.247748,صيانة مطلوبة للمركبة الثانية,MEDIUM,LOGISTICS
2024-02-27T00:27:48Z,Charlie-2,52.933802,-1.110108,Weather update- sandstorm expected.,MEDIUM,ROUTINE
2024-02-27T00:27:48Z,Eagle-2,52.907035,-1.153245,Position check: holding at grid 7734 8762.,MEDIUM,ROUTINE
2024-02-27T00:27:52Z,Charlie-6,52.87364,-1.237525,"Requesting emergency resupply: ammo, water, batteries.",HIGH,LOGISTICS
2024-02-27T00:27:57Z,Eagle-1,53.012322,-1.13757,مركبة مجهولة تقترب بسرعة,HIGH,MEDICAL
2024-02-27T00:27:57Z,Falcon-5,52.987316,-1.277485,Request water resupply at grid 7506 7018.,MEDIUM,LOGISTICS
2024-02-27T00:27:58Z,Falcon-3,53.032473,-1.239911,فحص الاتصالات. الإشارة واضحة,LOW,CONTACT
2024-02-27T00:28:01Z,Alpha-2,52.873125,-1.192268,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:28:02Z,Bravo-1,52.928953,-1.122396,"Enemy spotted, 800m south-west.  squad-sized element.",HIGH,CONTACT
2024-02-27T00:28:09Z,Bravo-3,52.910375,-1.150705,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:28:13Z,Falcon-4,53.026516,-1.214449,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:28:30Z,Falcon-4,52.945417,-1.188595,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:28:33Z,Alpha-4,52.959537,-1.164045,Equipment inventory complete.,LOW,INTEL
2024-02-27T00:28:34Z,Charlie-5,52.885638,-1.299867,Taking fire from multiple positions! Request immediate CAS!,CRITICAL,CONTACT
2024-02-27T00:28:40Z,Eagle-6,52.870709,-1.173632,Route Bravo compromised. Rerouting logistics convoy via Route Delta.,HIGH,LOGISTICS
2024-02-27T00:28:41Z,Falcon-5,52.989925,-1.277295,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:28:46Z,Bravo-2,52.909596,-1.283965,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:28:46Z,Falcon-6,52.991871,-1.278613,Routine patrol complete. Sector clear. RTB.,LOW,MEDICAL
2024-02-27T00:28:53Z,Charlie-5,52.971168,-1.113219,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:28:53Z,Alpha-1,52.99925,-1.228395,"All stations, all stations — REDCON 1. This is not a drill.",CRITICAL,ROUTINE
2024-02-27T00:28:56Z,Bravo-1,52.938092,-1.16005,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:28:57Z,Falcon-1,52.87518,-1.106452,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:28:57Z,Bravo-3,52.865152,-1.165128,Weather update- sandstorm expected.,MEDIUM,ROUTINE
2024-02-27T00:29:06Z,Charlie-2,52.892876,-1.100899,Heavy contact at checkpoint. Perimeter breached! NEED BACKUP NOW!,CRITICAL,CONTACT
2024-02-27T00:29:17Z,Bravo-6,53.022803,-1.250013,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:29:23Z,Falcon-5,52.861427,-1.1535,صيانة مطلوبة للمركبة الثانية,MEDIUM,ROUTINE
2024-02-27T00:29:23Z,Charlie-2,52.931817,-1.233359,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:29:28Z,Eagle-3,52.975721,-1.227835,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:29:30Z,Bravo-5,52.975769,-1.202474,Routine patrol complete. Sector clear. RTB.,LOW,MEDICAL
2024-02-27T00:29:30Z,Alpha-1,52.932844,-1.214652,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:29:31Z,Falcon-5,52.858149,-1.20874,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:29:34Z,Eagle-5,53.015662,-1.293204,نحتاج إلى إعادة تزويد بالوقود,MEDIUM,LOGISTICS
2024-02-27T00:29:36Z,Falcon-5,52.958273,-1.124806,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:29:41Z,Alpha-6,52.978469,-1.149093,Request water resupply at grid 6978 4600.,MEDIUM,LOGISTICS
2024-02-27T00:29:41Z,Charlie-2,52.880353,-1.242667,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:29:42Z,Bravo-2,52.895771,-1.176048,Equipment inventory complete.,LOW,INTEL
2024-02-27T00:29:47Z,Eagle-1,53.031073,-1.178775,Requesting orders. New intel suggests target has relocated.,HIGH,INTEL
2024-02-27T00:29:49Z,Falcon-3,52.940696,-1.136625,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:29:50Z,Falcon-6,52.947259,-1.215943,صيانة مطلوبة للمركبة الثانية,MEDIUM,LOGISTICS
2024-02-27T00:29:52Z,Falcon-2,52.879994,-1.1609,فحص الاتصالات. الإشارة واضحة,LOW,INTEL
2024-02-27T00:29:54Z,Alpha-4,52.852879,-1.155516,Suspicious vehicle approaching checkpoint. Weapons visible.,HIGH,CONTACT
2024-02-27T00:29:55Z,Falcon-6,52.966776,-1.102494,Heat casualty. Soldier unconscious. IV fluids administered.,HIGH,MEDICAL
2024-02-27T00:29:57Z,Alpha-5,53.001688,-1.28141,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:30:02Z,Bravo-1,52.856319,-1.220301,Request water resupply at grid 2145 8023.,MEDIUM,LOGISTICS
2024-02-27T00:30:03Z,Eagle-6,52.917773,-1.239991,Pinned down by sniper fire. Cannot advance. Request suppressive fire.,CRITICAL,CONTACT
2024-02-27T00:30:10Z,Alpha-4,52.907938,-1.231916,Intercepted radio traffic suggests enemy repositioning to the east.,HIGH,INTEL
2024-02-27T00:30:17Z,Eagle-3,52.875617,-1.204784,All clear. No activity to report.,LOW,INTEL
2024-02-27T00:30:23Z,Falcon-5,52.919324,-1.142901,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:30:29Z,Eagle-5,53.000274,-1.13898,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:30:30Z,Eagle-4,52.899028,-1.121431,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:30:35Z,Eagle-3,52.935657,-1.210849,Multiple casualties from mortar strike. Medical supplies exhausted.,CRITICAL,MEDICAL
2024-02-27T00:30:46Z,Alpha-5,53.015382,-1.133057,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:30:47Z,Alpha-3,52.870411,-1.298367,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:30:48Z,Falcon-5,52.990144,-1.171457,Equipment inventory complete.,LOW,INTEL
2024-02-27T00:30:53Z,Charlie-2,53.013229,-1.269336,Radio check. Lima Charlie. Over.,LOW,INTEL
2024-02-27T00:30:58Z,Alpha-5,52.860404,-1.295229,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:31:04Z,Charlie-4,52.865925,-1.180342,Equipment inventory complete.,LOW,MEDICAL
2024-02-27T00:31:07Z,Eagle-2,52.975837,-1.251777,Multiple casualties from mortar strike. Medical supplies exhausted.,CRITICAL,MEDICAL
2024-02-27T00:31:07Z,Charlie-3,53.019325,-1.117712,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:31:10Z,Alpha-3,53.018465,-1.164564,HUMINT source reports weapons cache at grid 6355 4040.,HIGH,INTEL
2024-02-27T00:31:10Z,Bravo-4,53.017897,-1.195537,Heard distant gunfire to the south. Not in our AO. Monitoring.,MEDIUM,CONTACT
2024-02-27T00:31:16Z,Bravo-4,52.902516,-1.146386,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:31:18Z,Alpha-3,52.982185,-1.108376,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:31:22Z,Bravo-1,52.862208,-1.141093,Request water resupply at grid 9484 2229.,MEDIUM,LOGISTICS
2024-02-27T00:31:26Z,Bravo-1,52.945445,-1.268737,Taking fire from multiple positions! Request immediate CAS!,CRITICAL,CONTACT
2024-02-27T00:31:31Z,Charlie-5,52.926416,-1.170384,Heavy contact at checkpoint. Perimeter breached! NEED BACKUP NOW!,CRITICAL,CONTACT
2024-02-27T00:31:32Z,Alpha-3,52.877331,-1.21389,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:31:33Z,Eagle-3,52.85581,-1.221105,"All stations, all stations — REDCON 1. This is not a drill.",CRITICAL,ROUTINE
2024-02-27T00:31:38Z,Falcon-6,52.937191,-1.13756,Fuel tanker hit. Total loss. Route compromised.,CRITICAL,LOGISTICS
2024-02-27T00:31:42Z,Charlie-3,52.967742,-1.197838,"CASEVAC urgent! Two T1 casualties, GSW to chest and abdomen.",CRITICAL,MEDICAL
2024-02-27T00:31:44Z,Alpha-6,52.972541,-1.283247,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:31:50Z,Eagle-5,52.907791,-1.203375,رصد تحركات مشبوهة في القطاع ٤,HIGH,INTEL
2024-02-27T00:31:51Z,Charlie-5,52.974238,-1.255671,Troops in contact! Grid reference 5126 5272. Requesting QRF!,CRITICAL,CONTACT
2024-02-27T00:31:54Z,Charlie-5,53.025795,-1.1391,"Ambush! Contact north-east, at least 12 hostiles with RPGs!",CRITICAL,CONTACT
2024-02-27T00:31:59Z,Falcon-2,52.913807,-1.212719,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:32:11Z,Alpha-4,52.943261,-1.127654,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:32:12Z,Eagle-6,52.968284,-1.236452,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:32:14Z,Alpha-4,53.036828,-1.249626,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:32:23Z,Alpha-3,52.964861,-1.208851,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:32:25Z,Eagle-5,53.037969,-1.129198,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:32:31Z,Alpha-6,52.961623,-1.199505,Requesting medical resupply: bandages and morphine,MEDIUM,MEDICAL
2024-02-27T00:32:31Z,Falcon-4,52.990224,-1.18937,مركبة مجهولة تقترب بسرعة,HIGH,INTEL
2024-02-27T00:32:33Z,Alpha-5,52.94196,-1.201513,Drone overhead. Possible hostile reconnaissance.,HIGH,CONTACT
2024-02-27T00:32:37Z,Alpha-2,52.988442,-1.10712,Vehicle maintenance required. Engine overheating.,MEDIUM,LOGISTICS
2024-02-27T00:32:37Z,Falcon-2,52.88393,-1.275106,Confirmed VBIED heading towards checkpoint Delta. ETA 5 minutes!,CRITICAL,INTEL
2024-02-27T00:32:43Z,Falcon-2,52.958188,-1.128388,Intercepted radio traffic suggests enemy repositioning to the east.,HIGH,INTEL
2024-02-27T00:32:46Z,Alpha-4,52.944908,-1.27919,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:32:53Z,Bravo-3,52.869967,-1.222912,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:32:57Z,Bravo-4,52.967427,-1.144809,Heat casualty. Soldier unconscious. IV fluids administered.,HIGH,MEDICAL
2024-02-27T00:33:03Z,Falcon-2,52.978828,-1.18311,Intercepted comms indicate imminent attack on FOB. All units alert!,CRITICAL,INTEL
2024-02-27T00:33:03Z,Bravo-6,53.014007,-1.286567,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:33:07Z,Alpha-5,52.901133,-1.183735,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:33:10Z,Bravo-3,52.972967,-1.175026,Troops in contact! Grid reference 3325 8941. Requesting QRF!,CRITICAL,CONTACT
2024-02-27T00:33:11Z,Falcon-6,52.868486,-1.283006,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:33:13Z,Charlie-1,53.030605,-1.229877,HVT positively identified at grid 7765 7484. Awaiting strike authority.,CRITICAL,INTEL
2024-02-27T00:33:15Z,Alpha-6,52.97858,-1.140965,Position check: holding at grid 7168 4015.,MEDIUM,ROUTINE
2024-02-27T00:33:16Z,Charlie-2,53.026815,-1.255573,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:33:25Z,Bravo-6,52.960788,-1.126061,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:33:31Z,Falcon-4,52.864765,-1.289361,"All stations, all stations — REDCON 1. This is not a drill.",CRITICAL,ROUTINE
2024-02-27T00:33:38Z,Bravo-1,52.889653,-1.236313,Movement detected in treeline. Probable enemy OP.,HIGH,CONTACT
2024-02-27T00:33:38Z,Falcon-2,52.885083,-1.268467,"Enemy spotted, 800m south-west.  squad-sized element.",HIGH,CONTACT
2024-02-27T00:33:51Z,Alpha-5,52.894805,-1.167929,IED detonated on convoy route. Vehicle disabled. Under fire!,CRITICAL,CONTACT
2024-02-27T00:33:53Z,Alpha-2,52.868357,-1.237649,Weather update- sandstorm expected.,MEDIUM,ROUTINE
2024-02-27T00:33:56Z,Eagle-1,52.903879,-1.1893,Equipment inventory complete.,LOW,INTEL
2024-02-27T00:33:58Z,Eagle-6,52.923286,-1.102653,فحص الاتصالات. الإشارة واضحة,LOW,ROUTINE
2024-02-27T00:34:03Z,Falcon-2,52.933333,-1.100375,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:34:04Z,Eagle-2,52.893217,-1.264404,كمين! اشتباك من الجهة الشمالية!,CRITICAL,MEDICAL
2024-02-27T00:34:05Z,Bravo-3,52.966934,-1.106473,Suspicious vehicle approaching checkpoint. Weapons visible.,HIGH,CONTACT
2024-02-27T00:34:10Z,Falcon-3,53.004787,-1.11401,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:34:15Z,Alpha-3,52.994893,-1.22817,One T2 casualty — shrapnel wound to left leg. Stable but needs evac.,HIGH,MEDICAL
2024-02-27T00:34:17Z,Alpha-2,53.020211,-1.179404,"Man down! Arterial bleed, applying tourniquet. Need extraction ASAP!",CRITICAL,MEDICAL
2024-02-27T00:34:22Z,Eagle-4,52.960589,-1.185477,UAV feed shows vehicle tracks.,MEDIUM,INTEL
2024-02-27T00:34:24Z,Alpha-1,52.888254,-1.186114,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:34:24Z,Eagle-2,52.90295,-1.27025,All clear. No activity to report.,LOW,ROUTINE
2024-02-27T00:34:29Z,Charlie-3,52.90527,-1.168852,Mail delivery received.,LOW,CONTACT
2024-02-27T00:34:31Z,Charlie-5,52.996856,-1.213545,"Mass casualty event! IED blast, 5 wounded, 2 critical. Need MEDEVAC!",CRITICAL,MEDICAL
2024-02-27T00:34:31Z,Charlie-5,52.989861,-1.28205,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:34:32Z,Eagle-4,53.030307,-1.23651,Drone overhead. Possible hostile reconnaissance.,HIGH,CONTACT
2024-02-27T00:34:35Z,Eagle-1,52.957183,-1.247004,انفجار عبوة ناسفة! إصابات متعددة!,CRITICAL,MEDICAL
2024-02-27T00:34:36Z,Charlie-2,52.865025,-1.231348,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:34:38Z,Alpha-3,52.853881,-1.282896,Mail delivery received.,LOW,LOGISTICS
2024-02-27T00:34:43Z,Charlie-4,53.022715,-1.28654,Radio check. Lima Charlie. Over.,LOW,ROUTINE
2024-02-27T00:34:46Z,Eagle-6,52.988478,-1.170994,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:34:47Z,Bravo-5,53.031469,-1.206929,HVT positively identified at grid 8480 7897. Awaiting strike authority.,CRITICAL,INTEL
2024-02-27T00:34:50Z,Charlie-4,52.86282,-1.234441,Heard distant gunfire to the south. Not in our AO. Monitoring.,MEDIUM,CONTACT
2024-02-27T00:34:52Z,Alpha-4,52.896019,-1.155578,Equipment inventory complete.,LOW,LOGISTICS
2024-02-27T00:34:57Z,Bravo-3,52.858507,-1.246516,Intercepted radio traffic suggests enemy repositioning to the east.,HIGH,INTEL
2024-02-27T00:35:08Z,Bravo-1,52.95923,-1.195006,Suspicious movement in Sector 4. Possible staging area.,HIGH,INTEL
2024-02-27T00:35:15Z,Eagle-3,52.897808,-1.109623,Local nationals report unusual activity.,MEDIUM,INTEL
2024-02-27T00:35:23Z,Eagle-2,52.995011,-1.128455,Shift rotation complete.,MEDIUM,ROUTINE
2024-02-27T00:35:23Z,Charlie-1,52.983935,-1.203894,Suspicious vehicle approaching checkpoint. Weapons visible.,HIGH,CONTACT
2024-02-27T00:35:24Z,Charlie-4,52.941327,-1.299606,Unidentified personnel observed crossing border at dawn.,HIGH,INTEL
2024-02-27T00:35:29Z,Alpha-4,52.896729,-1.246024,"All stations, all stations — REDCON 1. This is not a drill.",CRITICAL,ROUTINE
2024-02-27T00:35:30Z,Falcon-2,52.998267,-1.232586,"Requesting emergency resupply: ammo, water, batteries.",HIGH,LOGISTICS
2024-02-27T00:35:32Z,Eagle-4,52.855705,-1.134763,مركبة مجهولة تقترب بسرعة,HIGH,CONTACT
2024-02-27T00:35:34Z,Charlie-3,52.934483,-1.155619,Ammunition critically low! Down to last magazine. Resupply NOW!,CRITICAL,LOGISTICS
2024-02-27T00:35:36Z,Charlie-6,52.889541,-1.235329,All clear. No activity to report.,LOW,CONTACT
2024-02-27T00:35:45Z,Eagle-3,52.980137,-1.210811,Resupply needed: MREs for 30 personnel.,MEDIUM,LOGISTICS
2024-02-27T00:35:49Z,Falcon-3,52.971972,-1.253529,Taking fire from multiple positions! Request immediate CAS!,CRITICAL,CONTACT
2024-02-27T00:35:51Z,Bravo-5,52.928042,-1.215864,Routine patrol complete. Sector clear. RTB.,LOW,ROUTINE
2024-02-27T00:35:58Z,Charlie-4,53.008851,-1.201078,Weather update- sandstorm expected.,MEDIUM,ROUTINE
2024-02-27T00:36:11Z,Alpha-4,52.898881,-1.257974,Mail delivery received.,LOW,LOGISTICS
